"order_id";"order_date";"region";"city";"product_name";"category";"quantity";"unit_price";"total_revenue";"customer_id";"sales_channel"
"UK-2026-102402";"2026-04-07";"West";"Mumbai";"Silk Saree";"Fashion";1;3405;"3405";"CUST-80334";"App"
"UK-2026-104809";"2026-06-16";"South";"Bengaluru";"Silk Saree";"Fashion";2;3506;"7012";"CUST-90360";"Marketplace"
"UK-2026-104557";"2026-06-05";"South";"Kochi";"Formal Shirt";"Fashion";1;1141;"1141";"CUST-24749";"App"
"UK-2026-102788";"2026-04-20";"South";"Kochi";"Ionic Hair Dryer";"Beauty";1;1926;"1926";"CUST-55772";"Website"
"UK-2026-102116";"2026-03-03";"Central";"Raipur";"Running Sneakers";"Fashion";1;2692;"2692";"CUST-96973";"App"
"UK-2026-101773";"2026-03-20";"South";"Bengaluru";"Vitamin C Serum";"Beauty";2;733;"1466";"CUST-85861";"App"
"UK-2026-102942";"2026-04-25";"South";"Bengaluru";"Slim Fit Jeans";"Fashion";2;1621;"3242";"CUST-88079";"App"
"UK-2026-101254";"2026-02-18";"South";"Chennai";"Sunscreen SPF50";"Beauty";2;539;"1078";"CUST-10175";"App"
"UK-2026-101354";"2026-02-18";"East";"Patna";"Sunscreen SPF50";"Beauty";1;560;"560";"CUST-24236";"App"
"UK-2026-102318";"2026-04-11";"North";"Chandigarh";"Cotton Kurta Set";"Fashion";2;1292;"2584";"CUST-45790";"Marketplace"
"UK-2026-103439";"2026-05-07";"North";"Chandigarh";"Noise-Cancelling Headphones";"Electronics";1;9205;"9205";"CUST-71227";"Website"
"UK-2026-100368";"2026-01-21";"West";"Ahmedabad";"Matte Lipstick Set";"Beauty";1;857;"857";"CUST-24043";"Website"
"UK-2026-100696";"2026-01-18";"East";"Bhubaneswar";"Cricket Bat English Willow";"Sports";1;9240;"9240";"CUST-56037";"Marketplace"
"UK-2026-101038";"2026-02-06";"South";"Hyderabad";"Matte Lipstick Set";"Beauty";1;868;"868";"CUST-97441";"App"
"UK-2026-104876";"2026-06-23";"North";"Gurugram";"Eau de Parfum 100ml";"Beauty";2;2024;"4048";"CUST-76139";"Website"
"UK-2026-101338";"2026-02-21";"South";"Hyderabad";"Smart Watch X2";"Electronics";1;4379;"4379";"CUST-46892";"Website"
"UK-2026-104316";"2026-06-04";"North";"Noida";"Smart Watch X2";"Electronics";1;4660;"4660";"CUST-93025";"App"
"UK-2026-103797";"2026-05-02";"North";"Gurugram";"Denim Jacket";"Fashion";1;2302;"2302";"CUST-79817";"App"
"UK-2026-103143";"2026-05-02";"North";"Chandigarh";"Football Size 5";"Sports";1;886;"886";"CUST-82174";"Marketplace"
"UK-2026-104763";"2026-06-01";"North";"Noida";"Smart Watch X2";"Electronics";1;4282;"4282";"CUST-65145";"Website"
"UK-2026-103750";"2026-05-15";"North";"Delhi";"Mirrorless Camera Lite";"Electronics";1;30272;"30272";"CUST-67840";"App"
"UK-2026-101165";"2026-02-04";"West";"Ahmedabad";"Air Fryer 5L";"Home & Kitchen";2;5758;"11516";"CUST-20824";"App"
"UK-2026-104273";"2026-06-14";"South";"Kochi";"Mixer Grinder 750W";"Home & Kitchen";1;3185;"3185";"CUST-95597";"Website"
"UK-2026-104743";"2026-06-26";"South";"Hyderabad";"Mixer Grinder 750W";"Home & Kitchen";2;3308;"6616";"CUST-95347";"Marketplace"
"UK-2026-100734";"2026-02-14";"East";"Patna";"Cotton Bedsheet Set";"Home & Kitchen";2;1401;"2802";"CUST-35544";"Website"
"UK-2026-100830";"2026-02-24";"West";"Mumbai";"Formal Shirt";"Fashion";2;1071;"2142";"CUST-15253";"Marketplace"
"UK-2026-104328";"2026-06-17";"South";"Hyderabad";"Mirrorless Camera Lite";"Electronics";3;28340;"85020";"CUST-34178";"App"
"UK-2026-100332";"2026-01-16";"South";"Hyderabad";"Wireless Earbuds Pro";"Electronics";1;2881;"2881";"CUST-37004";"App"
"UK-2026-104932";"2026-06-26";"North";"Chandigarh";"Ionic Hair Dryer";"Beauty";1;1842;"1842";"CUST-19502";"App"
"UK-2026-103145";"2026-05-04";"South";"Chennai";"Cycling Helmet";"Sports";3;1578;"4734";"CUST-85887";"Marketplace"
"UK-2026-100096";"2026-01-01";"North";"Gurgaon";"Foldable Treadmill T2";"Sports";1;24165;"24165";"CUST-89433";"App"
"UK-2026-101533";"2026-03-08";"South";"Bengaluru";"Running Sneakers";"Fashion";1;2803;"2803";"CUST-41106";"Website"
"UK-2026-102140";"2026-03-23";"Central";"Raipur";"Ethnic Dupatta";"Fashion";2;503;"1006";"CUST-79230";"App"
"UK-2026-103189";"2026-05-12";"West";"Mumbai";"Cotton Bedsheet Set";"Home & Kitchen";2;1333;"2666";"CUST-34042";"Website"
"UK-2026-103291";"2026-05-03";"South";"Bengaluru";"Gym Gloves";"Sports";1;500;"500";"CUST-51486";"Website"
"UK-2026-104072";"2026-06-04";"South";"Kochi";"Denim Jacket";"Fashion";1;2261;"2261";"CUST-21536";"Website"
"UK-2026-102500";"2026-04-09";"Central";"Nagpur";"Running Sneakers";"Fashion";1;2666;"2666";"CUST-58718";"App"
"UK-2026-100514";"2026-01-25";"East";"Patna";"Denim Jacket";"Fashion";4;2197;"8788";"CUST-52474";"Website"
"UK-2026-102652";"2026-04-29";"North";"Noida";"Yoga Mat Pro";"Sports";3;1195;"3585";"CUST-68580";"App"
"UK-2026-101387";"2026-02-22";"East";"Bhubaneswar";"Gym Gloves";"Sports";1;488;"488";"CUST-29136";"Website"
"UK-2026-100493";"2026-01-06";"South";"Chennai";"Ultrabook Air 14";"Electronics";2;29781;"59562";"CUST-71066";"Website"
"UK-2026-101158";"2026-02-17";"West";"Pune";"Noise-Cancelling Headphones";"Electronics";2;9288;"18576";"CUST-96973";"App"
"UK-2026-103285";"2026-05-10";"South";"Hyderabad";"Mirrorless Camera Lite";"Electronics";1;30435;"30435";"CUST-67937";"Website"
"UK-2026-101727";"2026-03-25";"South";"Kochi";"Yoga Mat Pro";"Sports";1;1229;"1229";"CUST-65379";"Marketplace"
"UK-2026-101160";"2026-02-12";"West";"Mumbai";"Leather Wallet";"Fashion";1;878;"878";"CUST-46035";"Website"
"UK-2026-100405";"2026-01-22";"North";"Chandigarh";"Silk Saree";"Fashion";1;3466;"3466";"CUST-13109";"App"
"UK-2026-104765";"2026-06-29";"East";"Patna";"Mixer Grinder 750W";"Home & Kitchen";1;3252;"3252";"CUST-62734";"App"
"UK-2026-103808";"2026-05-19";"North";"Gurugram";"Wireless Earbuds Pro";"Electronics";1;3025;"3025";"CUST-50207";"Website"
"UK-2026-102817";"2026-04-07";"East";"Bhubaneswar";"Wireless Earbuds Pro";"Electronics";1;2988;"2988";"CUST-93733";"Marketplace"
"UK-2026-104341";"2026-06-04";"North";"Gurugram";"Gym Gloves";"Sports";2;510;"1020";"CUST-52474";"App"
"UK-2026-104292";"2026-06-15";"Central";"Bhopal";"Bluetooth Speaker Mini";"Electronics";1;1493;"1493";"CUST-88102";"App"
"UK-2026-102530";"2026-04-23";"North";"Noida";"Face Wash Combo";"Beauty";1;465;"465";"CUST-24182";"App"
"UK-2026-101680";"2026-03-01";"North";"Gurugram";"Ethnic Dupatta";"Fashion";1;504;"504";"CUST-45665";"App"
"UK-2026-103814";"2026-05-22";"Central";"Bhopal";"Electric Kettle 1.5L";"Home & Kitchen";1;1080;"1080";"CUST-14967";"Marketplace"
"UK-2026-101996";"2026-03-24";"North";"Gurugram";"Ultrabook Air 14";"Electronics";2;29689;"59378";"CUST-85887";"Marketplace"
"UK-2026-100666";"2026-01-18";"South";"Kochi";"Air Fryer 5L";"Home & Kitchen";1;5428;"5428";"CUST-88371";"App"
"UK-2026-102181";"2026-03-17";"East";"Patna";"Sunscreen SPF50";"Beauty";1;529;"529";"CUST-95739";"Website"
"UK-2026-103487";"2026-05-31";"North";"Gurugram";"Power Bank 20000mAh";"Electronics";2;1769;"3538";"CUST-89783";"App"
"UK-2026-100097";"2026-01-21";"Central";"Nagpur";"Electric Kettle 1.5L";"Home & Kitchen";2;1110;"2220";"CUST-97730";"App"
"UK-2026-102520";"2026-04-21";"West";"Mumbai";"Smart Watch X2";"Electronics";1;4447;"4447";"CUST-36448";"App"
"UK-2026-102244";"2026-04-10";"West";"Mumbai";"Electric Kettle 1.5L";"Home & Kitchen";1;1102;"1102";"CUST-45036";"Marketplace"
"UK-2026-102890";"2026-04-21";"Central";"Nagpur";"Cotton Kurta Set";"Fashion";2;1329;"2658";"CUST-18006";"Website"
"UK-2026-102814";"2026-04-23";"South";"Bengaluru";"Cricket Bat English Willow";"Sports";1;8673;"8673";"CUST-20572";"Marketplace"
"UK-2026-104020";"2026-05-16";"North";"Gurugram";"Air Fryer 5L";"Home & Kitchen";4;5736;"22944";"CUST-16645";"Marketplace"
"UK-2026-104488";"2026-06-04";"North";"Delhi";"Beard Grooming Kit";"Beauty";1;1011;"1011";"CUST-24805";"Marketplace"
"UK-2026-100527";"2026-01-22";"West";"Ahmedabad";"Non-Stick Cookware Set";"Home & Kitchen";1;2920;"2920";"CUST-52226";"App"
"UK-2026-103022";"2026-04-16";"South";"Kochi";"Bluetooth Speaker Mini";"Electronics";1;1431;"1431";"CUST-67840";"App"
"UK-2026-103316";"2026-05-13";"Central";"Indore";"Running Sneakers";"Fashion";1;2682;"2682";"CUST-60831";"App"
"UK-2026-101600";"2026-03-29";"North";"Noida";"Electric Kettle 1.5L";"Home & Kitchen";1;1120;"1120";"CUST-70921";"App"
"UK-2026-100042";"2026-01-20";"East";"Kolkata";"Smart Watch X2";"Electronics";1;4281;"4281";"CUST-37749";"Website"
"UK-2026-102763";"2026-04-03";"Central";"Raipur";"Cycling Helmet";"Sports";1;1598;"1598";"CUST-71609";"Website"
"UK-2026-103468";"2026-05-29";"South";"Hyderabad";"Mirrorless Camera Lite";"Electronics";1;28600;"28600";"CUST-47841";"App"
"UK-2026-100205";"2026-01-28";"Central";"Nagpur";"Dinner Set 24pc";"Home & Kitchen";1;2416;"2416";"CUST-97109";"App"
"UK-2026-101453";"2026-03-22";"South";"Chennai";"Smart Watch X2";"Electronics";1;4577;"4577";"CUST-89042";"Website"
"UK-2026-101633";"2026-03-30";"South";"Kochi";"Silk Saree";"Fashion";2;3569;"7138";"CUST-71566";"App"
"UK-2026-100500";"2026-01-04";"West";"Ahmedabad";"Power Bank 20000mAh";"Electronics";1;1713;"1713";"CUST-78079";"Marketplace"
"UK-2026-103478";"2026-05-21";"Central";"Indore";"Power Bank 20000mAh";"Electronics";1;1871;"1871";"CUST-35831";"Website"
"UK-2026-103327";"2026-05-10";"South";"Bengaluru";"Badminton Racket Set";"Sports";1;2405;"2405";"CUST-51353";"Marketplace"
"UK-2026-101252";"2026-02-15";"South";"Bengaluru";"Denim Jacket";"Fashion";1;2202;"2202";"CUST-84379";"Website"
"UK-2026-103269";"2026-05-29";"North";"Delhi";"Mixer Grinder 750W";"Home & Kitchen";2;3175;"6350";"CUST-46448";"Marketplace"
"UK-2026-104282";"2026-06-21";"North";"Delhi";"Denim Jacket";"Fashion";1;2275;"2275";"CUST-32711";"App"
"UK-2026-101357";"2026-02-28";"South";"Hyderabad";"Formal Shirt";"Fashion";1;1121;"1121";"CUST-54301";"Website"
"UK-2026-104858";"2026-06-06";"South";"Hyderabad";"Slim Fit Jeans";"Fashion";1;1640;"1640";"CUST-65575";"Website"
"UK-2026-103846";"2026-05-26";"North";"Gurugram";"Slim Fit Jeans";"Fashion";1;1653;"1653";"CUST-69409";"Website"
"UK-2026-100223";"2026-01-11";"North";"Gurugram";"Beard Grooming Kit";"Beauty";1;1016;"1016";"CUST-91389";"Website"
"UK-2026-104026";"2026-06-07";"West";"Ahmedabad";"Cycling Helmet";"Sports";1;1559;"1559";"CUST-87848";"App"
"UK-2026-103796";"2026-05-16";"North";"Gurugram";"Makeup Brush Set";"Beauty";2;1342;"2684";"CUST-78618";"Website"
"UK-2026-104904";"2026-06-01";"North";"Chandigarh";"Electric Kettle 1.5L";"Home & Kitchen";1;1099;"1099";"CUST-17533";"Website"
"UK-2026-102628";"2026-04-16";"South";"Bengaluru";"Leather Wallet";"Fashion";2;894;"1788";"CUST-34744";"Website"
"UK-2026-101316";"2026-02-21";"East";"Patna";"Wireless Earbuds Pro";"Electronics";1;2982;"2982";"CUST-15029";"App"
"UK-2026-102875";"2026-04-15";"East";"Bhubaneswar";"Leather Wallet";"Fashion";1;888;"888";"CUST-33793";"App"
"UK-2026-103044";"2026-04-10";"South";"Chennai";"Power Bank 20000mAh";"Electronics";1;1878;"1878";"CUST-33545";"Marketplace"
"UK-2026-101935";"2026-03-05";"North";"Chandigarh";"Leather Wallet";"Fashion";2;870;"1740";"CUST-23151";"Marketplace"
"UK-2026-103864";"2026-05-06";"West";"Ahmedabad";"Electric Kettle 1.5L";"Home & Kitchen";1;1083;"1083";"CUST-32322";"Marketplace"
"UK-2026-100630";"2026-01-30";"South";"Bengaluru";"Makeup Brush Set";"Beauty";1;1346;"1346";"CUST-61909";"App"
"UK-2026-104683";"2026-06-11";"Central";"Bhopal";"Wireless Earbuds Pro";"Electronics";2;2989;"5978";"CUST-78571";"Marketplace"
"UK-2026-100267";"2026-01-11";"East";"Patna";"Cotton Bedsheet Set";"Home & Kitchen";1;1408;"1408";"CUST-31874";"App"
"UK-2026-101415";"2026-02-03";"West";"Pune";"Air Fryer 5L";"Home & Kitchen";1;5271;"5271";"CUST-82174";"Website"
"UK-2026-103609";"2026-05-02";"North";"Chandigarh";"43-inch Smart TV";"Electronics";4;27292;"109168";"CUST-55074";"App"
"UK-2026-100468";"2026-01-27";"South";"Bengaluru";"Bluetooth Speaker Mini";"Electronics";3;1538;"4614";"CUST-98330";"Website"
"UK-2026-101273";"2026-02-03";"South";"Bengaluru";"Football Size 5";"Sports";1;912;"912";"CUST-98462";"Marketplace"
"UK-2026-101022";"2026-02-04";"West";"Surat";"Cotton Bedsheet Set";"Home & Kitchen";1;1390;"1390";"CUST-21140";"Website"
"UK-2026-100675";"2026-01-09";"South";"Chennai";"Adjustable Dumbbells 15kg";"Sports";2;4930;"9860";"CUST-44086";"Marketplace"
"UK-2026-101731";"2026-03-16";"West";"Ahmedabad";"Cycling Helmet";"Sports";1;1532;"1532";"CUST-63481";"Marketplace"
"UK-2026-101712";"2026-03-13";"North";"Gurugram";"Running Sneakers";"Fashion";3;2917;"8751";"CUST-90958";"Website"
"UK-2026-100865";"2026-02-24";"East";"Patna";"Football Size 5";"Sports";3;937;"2811";"CUST-27286";"Website"
"UK-2026-104183";"2026-06-16";"South";"Hyderabad";"Silk Saree";"Fashion";1;3470;"3470";"CUST-36906";"App"
"UK-2026-102760";"2026-04-04";"North";"Chandigarh";"Smart Watch X2";"Electronics";2;4604;"9208";"CUST-58718";"App"
"UK-2026-103881";"2026-05-08";"East";"Guwahati";"Denim Jacket";"Fashion";1;2290;"2290";"CUST-74086";"Website"
"UK-2026-104110";"2026-06-07";"South";"Hyderabad";"Matte Lipstick Set";"Beauty";1;892;"892";"CUST-63156";"App"
"UK-2026-101458";"2026-03-01";"North";"Chandigarh";"Dinner Set 24pc";"Home & Kitchen";1;2508;"2508";"CUST-86137";"Website"
"UK-2026-103412";"2026-05-16";"North";"Delhi";"43-inch Smart TV";"Electronics";2;27260;"54520";"CUST-67841";"Marketplace"
"UK-2026-102486";"2026-04-17";"North";"Noida";"Dinner Set 24pc";"Home & Kitchen";1;2609;"2609";"CUST-45291";"App"
"UK-2026-102301";"2026-04-17";"South";"Bengaluru";"Mirrorless Camera Lite";"Electronics";3;29620;"88860";"CUST-80614";"Marketplace"
"UK-2026-102605";"2026-04-19";"South";"Bengaluru";"Power Bank 20000mAh";"Electronics";3;1773;"5319";"CUST-85436";"Marketplace"
"UK-2026-103160";"2026-05-06";"North";"Gurugram";"Ultrabook Air 14";"Electronics";1;30044;"30044";"CUST-99752";"Marketplace"
"UK-2026-101416";"2026-02-11";"South";"Kochi";"Leather Wallet";"Fashion";2;889;"1778";"CUST-13180";"App"
"UK-2026-100370";"2026-01-31";"North";"Chandigarh";"Cricket Bat English Willow";"Sports";1;9362;"9362";"CUST-84465";"App"
"UK-2026-104887";"2026-06-18";"Central";"Bhopal";"Denim Jacket";"Fashion";2;2233;"4466";"CUST-48539";"Website"
"UK-2026-101596";"2026-03-25";"Central";"Bhopal";"Robot Vacuum R7";"Home & Kitchen";2;19024;"38048";"CUST-89949";"App"
"UK-2026-102731";"2026-04-01";"East";"Guwahati";"Noise-Cancelling Headphones";"Electronics";1;9210;"9210";"CUST-52397";"Website"
"UK-2026-100085";"2026-01-27";"South";"Chennai";"Eau de Parfum 100ml";"Beauty";2;2057;"4114";"CUST-56939";"Marketplace"
"UK-2026-101697";"2026-03-07";"West";"Surat";"Air Fryer 5L";"Home & Kitchen";1;5442;"5442";"CUST-39914";"App"
"UK-2026-100491";"2026-01-04";"West";"Surat";"43-inch Smart TV";"Electronics";1;26330;"26330";"CUST-45221";"Website"
"UK-2026-101549";"2026-03-24";"West";"Pune";"Noise-Cancelling Headphones";"Electronics";1;8799;"8799";"CUST-67959";"Website"
"UK-2026-103215";"2026-05-10";"Central";"Raipur";"Cotton Kurta Set";"Fashion";1;1310;"1310";"CUST-39330";"App"
"UK-2026-104607";"2026-06-24";"West";"Ahmedabad";"Cotton Kurta Set";"Fashion";1;1241;"1241";"CUST-69095";"App"
"UK-2026-104838";"2026-06-18";"West";"Surat";"Makeup Brush Set";"Beauty";1;1300;"1300";"CUST-13667";"App"
"UK-2026-102689";"2026-04-12";"South";"Bengaluru";"Adjustable Dumbbells 15kg";"Sports";1;4884;"4884";"CUST-62731";"App"
"UK-2026-103070";"2026-04-10";"South";"Hyderabad";"Ultrabook Air 14";"Electronics";1;30667;"30667";"CUST-68641";"Marketplace"
"UK-2026-103264";"2026-05-24";"West";"Surat";"Slim Fit Jeans";"Fashion";2;1671;"3342";"CUST-54393";"Website"
"UK-2026-103828";"2026-05-02";"South";"Kochi";"Formal Shirt";"Fashion";1;1147;"1147";"CUST-25865";"App"
"UK-2026-100711";"2026-01-18";"North";"Delhi";"Cycling Helmet";"Sports";1;1665;"1665";"CUST-37390";"App"
"UK-2026-104505";"2026-06-16";"West";"Pune";"Ionic Hair Dryer";"Beauty";1;1871;"1871";"CUST-38471";"App"
"UK-2026-102985";"2026-04-19";"South";"Chennai";"Silk Saree";"Fashion";2;3449;"6898";"CUST-36776";"App"
"UK-2026-102682";"2026-04-10";"Central";"Indore";"Power Bank 20000mAh";"Electronics";1;1853;"1853";"CUST-66803";"Website"
"UK-2026-103472";"2026-05-29";"North";"Gurugram";"Smart Watch X2";"Electronics";1;4697;"4697";"CUST-79467";"Marketplace"
"UK-2026-104346";"2026-06-25";"South";"Chennai";"Ethnic Dupatta";"Fashion";1;491;"491";"CUST-56671";"Website"
"UK-2026-104747";"2026-06-12";"South";"Kochi";"Cycling Helmet";"Sports";2;1666;"3332";"CUST-20680";"Marketplace"
"UK-2026-102449";"2026-04-03";"West";"Surat";"Wireless Earbuds Pro";"Electronics";1;2940;"2940";"CUST-55500";"Marketplace"
"UK-2026-100255";"2026-01-31";"East";"Bhubaneswar";"Smart Watch X2";"Electronics";2;4516;"9032";"CUST-40454";"App"
"UK-2026-104225";"2026-06-11";"West";"Mumbai";"43-inch Smart TV";"Electronics";1;24959;"24959";"CUST-52034";"Marketplace"
"UK-2026-104672";"2026-06-14";"East";"Bhubaneswar";"Vitamin C Serum";"Beauty";1;717;"717";"CUST-88562";"Website"
"UK-2026-103943";"2026-05-04";"Central";"Indore";"Slim Fit Jeans";"Fashion";1;1549;"1549";"CUST-24805";"App"
"UK-2026-101018";"2026-02-19";"North";"Delhi";"Robot Vacuum R7";"Home & Kitchen";1;18618;"18618";"CUST-21140";"Website"
"UK-2026-104485";"2026-06-04";"North";"Gurugram";"Yoga Mat Pro";"Sports";2;1249;"2498";"CUST-84260";"Marketplace"
"UK-2026-102029";"2026-03-12";"South";"Kochi";"Wireless Earbuds Pro";"Electronics";1;3076;"3076";"CUST-94612";"App"
"UK-2026-101728";"2026-03-07";"North";"Chandigarh";"Power Bank 20000mAh";"Electronics";1;1821;"1821";"CUST-75360";"App"
"UK-2026-101095";"2026-02-27";"West";"Ahmedabad";"Face Wash Combo";"Beauty";1;438;"438";"CUST-24166";"Website"
"UK-2026-104962";"2026-06-05";"Central";"Raipur";"Cycling Helmet";"Sports";1;1560;"1560";"CUST-19015";"Website"
"UK-2026-102863";"2026-04-08";"West";"Mumbai";"Wireless Earbuds Pro";"Electronics";2;3135;"6270";"CUST-38569";"Marketplace"
"UK-2026-103225";"2026-05-07";"South";"Chennai";"Noise-Cancelling Headphones";"Electronics";3;8619;"25857";"CUST-54927";"App"
"UK-2026-101556";"2026-03-18";"East";"Kolkata";"Silk Saree";"Fashion";2;3467;"6934";"CUST-79291";"App"
"UK-2026-101529";"2026-03-10";"South";"Kochi";"Bluetooth Speaker Mini";"Electronics";1;1507;"1507";"CUST-95347";"App"
"UK-2026-101554";"2026-03-03";"West";"Ahmedabad";"Noise-Cancelling Headphones";"Electronics";1;9057;"9057";"CUST-85723";"App"
"UK-2026-104173";"2026-06-22";"South";"Bengaluru";"Dinner Set 24pc";"Home & Kitchen";1;2509;"2509";"CUST-46396";"Marketplace"
"UK-2026-101852";"2026-03-07";"South";"Bengaluru";"Football Size 5";"Sports";1;905;"905";"CUST-25821";"App"
"UK-2026-101148";"2026-02-13";"South";"Kochi";"Ultrabook Air 14";"Electronics";2;30668;"61336";"CUST-66400";"App"
"UK-2026-104736";"2026-06-30";"West";"Ahmedabad";"Electric Kettle 1.5L";"Home & Kitchen";1;1130;"1130";"CUST-86714";"Website"
"UK-2026-102857";"2026-04-25";"North";"Noida";"Sunscreen SPF50";"Beauty";4;531;"2124";"CUST-51486";"Marketplace"
"UK-2026-103692";"2026-05-08";"West";"Pune";"Sunscreen SPF50";"Beauty";1;571;"571";"CUST-89649";"App"
"UK-2026-100601";"2026-01-23";"South";"Bengaluru";"Face Wash Combo";"Beauty";1;460;"460";"CUST-68449";"App"
"UK-2026-100890";"2026-02-12";"South";"Hyderabad";"Ethnic Dupatta";"Fashion";1;502;"502";"CUST-23395";"App"
"UK-2026-101876";"2026-03-19";"East";"Bhubaneswar";"Adjustable Dumbbells 15kg";"Sports";1;5147;"5147";"CUST-32864";"Website"
"UK-2026-104376";"2026-06-11";"West";"Mumbai";"Eau de Parfum 100ml";"Beauty";1;2020;"2020";"CUST-92633";"App"
"UK-2026-104569";"2026-06-15";"South";"Chennai";"Mixer Grinder 750W";"Home & Kitchen";1;3371;"3371";"CUST-28987";"Marketplace"
"UK-2026-103171";"2026-05-09";"East";"Kolkata";"Cotton Bedsheet Set";"Home & Kitchen";2;1375;"2750";"CUST-67689";"App"
"UK-2026-102524";"2026-04-17";"South";"Hyderabad";"Electric Kettle 1.5L";"Home & Kitchen";1;1081;"1081";"CUST-68595";"Website"
"UK-2026-101732";"2026-03-18";"North";"Chandigarh";"Beard Grooming Kit";"Beauty";2;985;"1970";"CUST-99557";"Website"
"UK-2026-101274";"2026-02-19";"South";"Hyderabad";"Ultrabook Air 14";"Electronics";1;29780;"29780";"CUST-17635";"Marketplace"
"UK-2026-103891";"2026-05-01";"South";"Chennai";"Power Bank 20000mAh";"Electronics";1;1858;"1858";"CUST-67840";"App"
"UK-2026-100679";"2026-01-26";"North";"Gurugram";"Denim Jacket";"Fashion";1;2229;"2229";"CUST-36146";"Website"
"UK-2026-100274";"2026-01-19";"South";"Bengaluru";"Noise-Cancelling Headphones";"Electronics";1;9399;"9399";"CUST-53352";"Marketplace"
"UK-2026-102650";"2026-04-07";"South";"Chennai";"Adjustable Dumbbells 15kg";"Sports";1;5000;"5000";"CUST-76471";"Marketplace"
"UK-2026-104436";"2026-06-30";"South";"Kochi";"Silk Saree";"Fashion";1;3484;"3484";"CUST-69685";"Website"
"UK-2026-104936";"2026-06-12";"South";"Bengaluru";"Vitamin C Serum";"Beauty";2;686;"1372";"CUST-45324";"App"
"UK-2026-100964";"2026-02-16";"South";"Hyderabad";"Badminton Racket Set";"Sports";4;2523;"10092";"CUST-86231";"Website"
"UK-2026-102661";"2026-04-11";"West";"Mumbai";"Face Wash Combo";"Beauty";1;447;"447";"CUST-73387";"App"
"UK-2026-100729";"2026-02-27";"Central";"RAIPUR";"Matte Lipstick Set";"Beauty";1;933;"933";"CUST-79291";"App"
"UK-2026-101879";"2026-03-10";"West";"Ahmedabad";"Gym Gloves";"Sports";1;498;"498";"CUST-21207";"Website"
"UK-2026-104467";"2026-06-05";"North";"Chandigarh";"Ethnic Dupatta";"Fashion";1;477;"477";"CUST-16210";"Website"
